class	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"
"OTU_808"	"Bacteria"	"Bacteroidetes"	"Cytophagia"	"Cytophagales"	"Cytophagaceae"	NA	NA
"OTU_809"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_810"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_811"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadaceae"	NA	NA
"OTU_812"	"Bacteria"	"Nitrospirae"	"Nitrospira"	"Nitrospirales"	"Nitrospiraceae"	"Nitrospira"	NA
"OTU_813"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_814"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_815"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Gaiellales"	"Gaiellaceae"	"Gaiella"	NA
"OTU_816"	"Bacteria"	"Acidobacteria"	"Solibacteres"	"Solibacterales"	"Solibacteraceae_(Subgroup_3)"	"Bryobacter"	NA
"OTU_817"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_818"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Propionibacteriales"	"Nocardioidaceae"	"Nocardioides"	NA
"OTU_819"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_820"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_821"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_822"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_823"	"Bacteria"	"SBR1093"	NA	NA	NA	NA	NA
"OTU_824"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_825"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_826"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_827"	"Bacteria"	"Gemmatimonadetes"	"Gemmatimonadetes"	"Gemmatimonadales"	"Gemmatimonadaceae"	NA	NA
"OTU_828"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_829"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_830"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_831"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Methylophilales"	"Methylophilaceae"	"Methylotenera"	NA
"OTU_832"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_833"	"Bacteria"	"Bacteroidetes"	"Cytophagia"	"Cytophagales"	"Cytophagaceae"	"Ohtaekwangia"	NA
"OTU_834"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	NA	NA
"OTU_835"	"Bacteria"	"Planctomycetes"	"Phycisphaerae"	"Tepidisphaerales"	"Tepidisphaeraceae"	NA	NA
"OTU_836"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Alcaligenaceae"	NA	NA
"OTU_837"	"Bacteria"	"Bacteroidetes"	"Cytophagia"	"Cytophagales"	"Cytophagaceae"	NA	NA
"OTU_838"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfuromonadales"	"MA-28-I98C"	NA	NA
"OTU_839"	"Bacteria"	"Acidobacteria"	"Blastocatellia"	"Blastocatellales"	"Blastocatellaceae_(Subgroup_4)"	"RB41"	NA
"OTU_840"	"Bacteria"	"Bacteroidetes"	"Cytophagia"	"Cytophagales"	"Cytophagaceae"	"Adhaeribacter"	NA
"OTU_841"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Methylobacteriaceae"	"Microvirga"	NA
"OTU_842"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_843"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"Acetobacteraceae"	"Belnapia"	NA
"OTU_844"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_845"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadaceae"	NA	NA
"OTU_846"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"TRA3-20"	NA	NA	NA
"OTU_847"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Oxalobacteraceae"	"Paucimonas"	NA
"OTU_848"	"Bacteria"	"Chloroflexi"	"Thermomicrobia"	"JG30-KF-CM45"	NA	NA	NA
"OTU_849"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"Rhodospirillales_Incertae_Sedis"	"Candidatus_Alysiosphaera"	NA
"OTU_850"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_851"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_852"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_853"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_854"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_855"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_856"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_857"	"Bacteria"	"Bacteroidetes"	"Sphingobacteriia"	"Sphingobacteriales"	"Chitinophagaceae"	"Terrimonas"	NA
"OTU_858"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Streptomycetales"	"Streptomycetaceae"	"Streptomyces"	NA
"OTU_859"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Agromyces"	NA
"OTU_860"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_861"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Microbacterium"	NA
"OTU_862"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_863"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_864"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_865"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_866"	"Bacteria"	"Gemmatimonadetes"	"AKAU4049"	NA	NA	NA	NA
"OTU_867"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_868"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Agromyces"	NA
"OTU_869"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhodobiaceae"	"Methyloceanibacter"	NA
"OTU_870"	"Bacteria"	"Gemmatimonadetes"	"AKAU4049"	NA	NA	NA	NA
"OTU_871"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_872"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_873"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_874"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Micrococcaceae"	"Pseudarthrobacter"	NA
"OTU_875"	"Bacteria"	"Bacteroidetes"	"Sphingobacteriia"	"Sphingobacteriales"	"Chitinophagaceae"	NA	NA
"OTU_876"	"Bacteria"	"Actinobacteria"	"Acidimicrobiia"	"Acidimicrobiales"	"Acidimicrobiaceae"	"Ilumatobacter"	NA
"OTU_877"	"Bacteria"	"Planctomycetes"	"Planctomycetacia"	"Planctomycetales"	"Planctomycetaceae"	"Pirellula"	NA
"OTU_878"	"Bacteria"	"Actinobacteria"	"Acidimicrobiia"	"Acidimicrobiales"	NA	NA	NA
"OTU_879"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_880"	"Bacteria"	"Actinobacteria"	"Acidimicrobiia"	"Acidimicrobiales"	"OM1_clade"	NA	NA
"OTU_881"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhodobiaceae"	NA	NA
"OTU_882"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"FFCH11085"	NA	NA
"OTU_883"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_884"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_885"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_886"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Rhodocyclales"	"Rhodocyclaceae"	"Azoarcus"	NA
"OTU_887"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_888"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_889"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_890"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_891"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_892"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Propionibacteriales"	"Nocardioidaceae"	"Nocardioides"	NA
"OTU_893"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_894"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_895"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_896"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadales_Incertae_Sedis"	"Steroidobacter"	NA
"OTU_897"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_898"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_899"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Corynebacteriales"	"Mycobacteriaceae"	"Mycobacterium"	NA
"OTU_900"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_901"	"Bacteria"	"Acidobacteria"	"Solibacteres"	"Solibacterales"	"Solibacteraceae_(Subgroup_3)"	"Bryobacter"	NA
"OTU_902"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	"Aquabacterium"	NA
"OTU_903"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_904"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Microbacterium"	NA
"OTU_905"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_906"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_907"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_908"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_909"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_910"	"Bacteria"	"Saccharibacteria"	NA	NA	NA	NA	NA
"OTU_911"	"Bacteria"	"Gemmatimonadetes"	"Gemmatimonadetes"	"Gemmatimonadales"	"Gemmatimonadaceae"	NA	NA
"OTU_912"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_913"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"Wenxinia"	NA
"OTU_914"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Intrasporangiaceae"	NA	NA
"OTU_915"	NA	NA	NA	NA	NA	NA	NA
"OTU_916"	"Bacteria"	"Acidobacteria"	"Blastocatellia"	"Blastocatellales"	"Blastocatellaceae_(Subgroup_4)"	"RB41"	NA
"OTU_917"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	NA	NA	NA	NA
"OTU_918"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_919"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_920"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Archangiaceae"	"Anaeromyxobacter"	NA
"OTU_921"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_922"	"Bacteria"	"Chloroflexi"	"Chloroflexia"	"Chloroflexales"	"Roseiflexaceae"	"Roseiflexus"	NA
"OTU_923"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Propionibacteriales"	"Nocardioidaceae"	"Aeromicrobium"	NA
"OTU_924"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Corynebacteriales"	"Nocardiaceae"	"Smaragdicoccus"	NA
"OTU_925"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_926"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_927"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_928"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_929"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_930"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_931"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_932"	"Bacteria"	"Actinobacteria"	"Rubrobacteria"	"Rubrobacterales"	"Rubrobacteriaceae"	"Rubrobacter"	NA
"OTU_933"	"Bacteria"	"Bacteroidetes"	"Cytophagia"	"Cytophagales"	"Cytophagaceae"	"Adhaeribacter"	NA
"OTU_934"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_935"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingomonas"	NA
"OTU_936"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_937"	"Bacteria"	"Chloroflexi"	"Gitt-GS-136"	NA	NA	NA	NA
"OTU_938"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_939"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_940"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_941"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Cellulomonadaceae"	"Cellulomonas"	NA
"OTU_942"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_943"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_944"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_945"	"Bacteria"	"Gemmatimonadetes"	"S0134_terrestrial_group"	NA	NA	NA	NA
"OTU_946"	"Bacteria"	"Acidobacteria"	"Blastocatellia"	"Blastocatellales"	"Blastocatellaceae_(Subgroup_4)"	"RB41"	NA
"OTU_947"	"Bacteria"	"Chloroflexi"	"Chloroflexia"	"Chloroflexales"	NA	NA	NA
"OTU_948"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_949"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Alcaligenaceae"	NA	NA
"OTU_950"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_951"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"Solirubrobacteraceae"	"Solirubrobacter"	NA
"OTU_952"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_953"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_954"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_955"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_956"	"Bacteria"	"Acidobacteria"	"Solibacteres"	"Solibacterales"	"Solibacteraceae_(Subgroup_3)"	"Bryobacter"	NA
"OTU_957"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_958"	"Bacteria"	"Actinobacteria"	"Acidimicrobiia"	"Acidimicrobiales"	"Acidimicrobiaceae"	NA	NA
"OTU_959"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_960"	"Bacteria"	"Chloroflexi"	"Thermomicrobia"	"JG30-KF-CM45"	NA	NA	NA
"OTU_961"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_962"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_963"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_964"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_965"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Cellulomonadaceae"	"Cellulomonas"	NA
"OTU_966"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_967"	"Bacteria"	"Acidobacteria"	"Holophagae"	"Subgroup_7"	NA	NA	NA
"OTU_968"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	NA
"OTU_969"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Pseudonocardiales"	"Pseudonocardiaceae"	"Lentzea"	NA
"OTU_970"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_971"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Propionibacteriales"	"Propionibacteriaceae"	"Microlunatus"	NA
"OTU_972"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_973"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_974"	"Bacteria"	"Gemmatimonadetes"	"S0134_terrestrial_group"	NA	NA	NA	NA
"OTU_975"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Pseudonocardiales"	"Pseudonocardiaceae"	"Lechevalieria"	NA
"OTU_976"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_977"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"Amaricoccus"	NA
"OTU_978"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_979"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_980"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_981"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_982"	"Bacteria"	"Bacteroidetes"	"Sphingobacteriia"	"Sphingobacteriales"	"Chitinophagaceae"	NA	NA
"OTU_983"	"Bacteria"	"Actinobacteria"	"Acidimicrobiia"	"Acidimicrobiales"	NA	NA	NA
"OTU_984"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_985"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	"Aquabacterium"	NA
"OTU_986"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_987"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Microbacterium"	NA
"OTU_988"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Nitrosomonadales"	"Nitrosomonadaceae"	NA	NA
"OTU_989"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_990"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"FFCH11085"	NA	NA
"OTU_991"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_992"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_993"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_994"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	NA	NA	NA
"OTU_995"	"Bacteria"	"Bacteroidetes"	"Sphingobacteriia"	"Sphingobacteriales"	"Chitinophagaceae"	"Terrimonas"	NA
"OTU_996"	"Bacteria"	"Bacteroidetes"	"Sphingobacteriia"	"Sphingobacteriales"	"Chitinophagaceae"	"Flavitalea"	NA
"OTU_997"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_998"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_999"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1000"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1001"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1002"	"Bacteria"	"Bacteroidetes"	"Sphingobacteriia"	"Sphingobacteriales"	"env.OPS_17"	NA	NA
"OTU_1003"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1004"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1005"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1006"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Cellvibrionales"	"Cellvibrionaceae"	"Cellvibrio"	NA
"OTU_1007"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"I-10"	NA	NA
"OTU_1008"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1009"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1010"	"Bacteria"	"Bacteroidetes"	"Sphingobacteriia"	"Sphingobacteriales"	"Chitinophagaceae"	"Flavitalea"	NA
"OTU_1011"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1012"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Caulobacterales"	"Caulobacteraceae"	"Asticcacaulis"	NA
"OTU_1013"	"Bacteria"	"Acidobacteria"	"Holophagae"	"Subgroup_10"	"ABS-19"	NA	NA
"OTU_1014"	"Bacteria"	"Chloroflexi"	"Gitt-GS-136"	NA	NA	NA	NA
"OTU_1015"	"Bacteria"	"Bacteroidetes"	"Cytophagia"	"Cytophagales"	"Cytophagaceae"	"Pontibacter"	NA
"OTU_1016"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1017"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1018"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	NA	NA	NA	NA
"OTU_1019"	"Bacteria"	"Chloroflexi"	"Thermomicrobia"	"JG30-KF-CM45"	NA	NA	NA
"OTU_1020"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1021"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1022"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1023"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1024"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1025"	"Bacteria"	"Bacteroidetes"	"Sphingobacteriia"	"Sphingobacteriales"	"Chitinophagaceae"	NA	NA
"OTU_1026"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1027"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1028"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Sandaracinaceae"	NA	NA
"OTU_1029"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1030"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1031"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1032"	"Bacteria"	"Actinobacteria"	"Rubrobacteria"	"Rubrobacterales"	"Rubrobacteriaceae"	"Rubrobacter"	NA
"OTU_1033"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1034"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Propionibacteriales"	"Propionibacteriaceae"	NA	NA
"OTU_1035"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1036"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1037"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1038"	NA	NA	NA	NA	NA	NA	NA
"OTU_1039"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1040"	NA	NA	NA	NA	NA	NA	NA
"OTU_1041"	"Bacteria"	"Bacteroidetes"	"Sphingobacteriia"	"Sphingobacteriales"	"Chitinophagaceae"	"Ferruginibacter"	NA
"OTU_1042"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiaceae"	"Rhizobium"	NA
"OTU_1043"	"Bacteria"	"Actinobacteria"	"Acidimicrobiia"	"Acidimicrobiales"	"OM1_clade"	NA	NA
"OTU_1044"	NA	NA	NA	NA	NA	NA	NA
"OTU_1045"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1046"	"Bacteria"	"Verrucomicrobia"	"OPB35_soil_group"	NA	NA	NA	NA
"OTU_1047"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1048"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	NA	NA	NA
"OTU_1049"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1050"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1051"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1052"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Streptomycetales"	"Streptomycetaceae"	"Streptomyces"	NA
"OTU_1053"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1054"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1055"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1056"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1057"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1058"	"Bacteria"	"Saccharibacteria"	NA	NA	NA	NA	NA
"OTU_1059"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Gracilibacteraceae"	"Lutispora"	NA
"OTU_1060"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"Amaricoccus"	NA
"OTU_1061"	"Bacteria"	"Bacteroidetes"	"Sphingobacteriia"	"Sphingobacteriales"	"Chitinophagaceae"	NA	NA
"OTU_1062"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1063"	"Bacteria"	"Planctomycetes"	"Planctomycetacia"	"Planctomycetales"	"Planctomycetaceae"	"Pir4_lineage"	NA
"OTU_1064"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1065"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1066"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1067"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1068"	"Bacteria"	"Bacteroidetes"	"Sphingobacteriia"	"Sphingobacteriales"	"Chitinophagaceae"	"Flavitalea"	NA
"OTU_1069"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1070"	"Bacteria"	"Bacteroidetes"	"Cytophagia"	"Cytophagales"	"Cyclobacteriaceae"	NA	NA
"OTU_1071"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1072"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1073"	"Bacteria"	"Verrucomicrobia"	"OPB35_soil_group"	NA	NA	NA	NA
"OTU_1074"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1075"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Microbacterium"	NA
"OTU_1076"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1077"	"Bacteria"	"Planctomycetes"	"Planctomycetacia"	"Planctomycetales"	"Planctomycetaceae"	"Planctomyces"	NA
"OTU_1078"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Mycetocola"	NA
"OTU_1079"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"TRA3-20"	NA	NA	NA
"OTU_1080"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1081"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1082"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhodobiaceae"	"Methyloceanibacter"	NA
"OTU_1083"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Gaiellales"	NA	NA	NA
"OTU_1084"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1085"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadaceae"	NA	NA
"OTU_1086"	NA	NA	NA	NA	NA	NA	NA
"OTU_1087"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1088"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1089"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadaceae"	"Luteimonas"	NA
